"","2000","2001","2002","2003","2004","2005"
"Ganges",0.159122897730742,0.18617582291636,0.124606135712028,0.152640600757421,0.114572296053097,0.169904997047076
"Mekong",0.000493660835196254,0.000275246505284087,0.000286523076361711,7.88616068139405e-05,4.31412052688946e-06,0.000517309116914308
"Irawaddy",7.30709978722206e-09,2.25230280316428e-08,1.04096896412716e-08,1.68161042598394e-08,1.51129472800873e-08,3.49972866713708e-09
"Luni_ext",0.0155388588923852,0.0192465915522534,0.0193225284199892,0.0163372828275044,0.0170250962210526,0.0149365755433927
"Indus",0.612066267156879,0.664432616603644,0.482670670226691,0.559231545815171,0.326561735854118,0.608889929355445
"Amu_Darya",0.00203722016962418,0.00577356187008794,0.00392487078268935,0.00508059045207708,0.00424178102034116,0.00220400235853412
"Brahmaputra",0.00842212518308218,0.0127822146166312,0.011104124016319,0.00123088908071864,0.00381175049437104,0.00871241930930493
"Syr_Darya",0.000114953726424819,0.000201671691315929,0.000366129337941497,0.000813966009533131,0.00011262772523492,0.000165161878417551
"Salween",2.59458655822989e-07,7.36179703867268e-09,1.43767773744752e-08,1.68743976296851e-08,1.64342092915695e-09,2.51031036049943e-07
"Tarim",0.000454374181784919,0.00143795332068086,0.00281545582656915,0.000998658888186466,0.000976156978359917,0.000704809445420819
"Ili",0.000115780540854516,0.0037514738119631,0.00253811269053126,0.00229673913602721,0.00110152769595656,9.84291392544235e-05
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",0.164474457699877,0.120964252584697,0.0262329680454378,0.090725584328441,0.05333700805426,0.170183907072049
"Inner_Tibetan_Plateau_extended",0.000138003824925328,0.000290565184972019,0.000127258064826102,0.000502150230653176,0.000410621760928381,0.000107713860960525
"Yellow",0.000149392430186382,6.42767293334645e-05,0.00042334114057878,0.000337939326356972,2.17933734258726e-05,0.000160507801826564
"all_basins",0.963754384054331,1.01603848213036,0.674720954718243,0.830877107569282,0.522461934442948,0.977193205740412
