"","2000","2001","2002","2003","2004","2005"
"Ganges",80.6379298427313,92.5391614999045,94.0490000837012,94.9736481277279,94.1377479238823,80.9100496984631
"Mekong",99.8544380865407,99.6911661974922,99.9377525047484,99.6631512682895,99.2437107708622,99.8458814129815
"Irawaddy",99.9996088901746,99.999968241679,99.9998780815419,99.9970111825426,99.9967318605027,99.9995087037949
"Luni_ext",46.0040456325366,65.6948032482056,75.4738456782441,70.0235204993851,72.317964454121,38.9270380366122
"Indus",73.2131250596868,82.5532910808745,79.3983831299254,76.2964719806991,73.4090500592397,68.0315565060843
"Amu_Darya",62.4464357979516,46.0792901053759,62.3959271164265,55.6660777921157,64.6605929744115,62.6919669713558
"Brahmaputra",97.4944735997477,96.933438191163,96.032738201193,98.8689329156214,96.175710898324,97.6817722669506
"Syr_Darya",58.7745790834225,53.9146609312278,41.1389819433096,47.9769559005357,37.0148415862278,64.104477694838
"Salween",99.9997198457871,99.9998087297059,99.9998701061918,99.9737376737569,99.9998772208145,99.9997194153639
"Tarim",60.0408868269032,57.2469713866213,57.3112105575279,61.8714942581706,61.5708981843596,59.7872267089038
"Ili",52.460629805041,53.2996532203613,58.7496259518217,48.9810248884968,56.5551801568252,52.8623626040438
"Inner_Tibetan_Plateau",NA,NA,NA,NA,NA,NA
"Yangtze",99.52346406875,97.7364663979453,99.3495358348925,99.4216789449459,98.9478770814353,99.5599774277738
"Inner_Tibetan_Plateau_extended",48.8789776483309,52.540372964794,45.3649327606997,51.573053120475,49.2483883962898,48.3476771375702
"Yellow",86.1207580856096,91.4724342015208,89.5711713000848,87.9333456498177,84.8739690222475,86.0390958904128
"all_basins",87.0980537281593,94.0961732477206,94.6910494684416,93.9317176655536,93.7057994534492,85.9587136509462
