"","2000","2001","2002","2003","2004","2005"
"Ganges",0.765682686132001,0.27595793022851,0.233691228058565,0.245772104367478,0.148955254012191,0.717436423265203
"Mekong",0.000221911197758197,0.000367625991586157,9.22277248890208e-05,0.000367580538091293,0.000743876265876671,0.000236908342923345
"Irawaddy",7.28631830583539e-09,1.67710808957211e-10,5.39654194805584e-11,4.97466967995671e-07,2.59187445509025e-07,9.63395198528973e-09
"Luni_ext",0.0701481070430488,0.0421861791060303,0.0386428085509908,0.0600451459755717,0.0347334639723591,0.0628099112412197
"Indus",1.37621521630056,0.729896183575255,0.780065439105154,1.1758120245569,0.685712773778125,1.69165206846833
"Amu_Darya",0.00738688659660639,0.00946053277097566,0.004761042630672,0.009595545050313,0.00627075232497135,0.00725274875928326
"Brahmaputra",0.0145605643169323,0.00647793511791818,0.0198605134959309,0.00494767207885942,0.00745474088996155,0.0132650078971341
"Syr_Darya",0.00274144825675399,0.00310636686696246,0.000312341514515337,0.000915406108168774,0.000325020972342506,0.00655723404401905
"Salween",9.73523169948618e-10,7.58240432159884e-13,1.22634121887826e-09,2.54288957014762e-06,1.0466758246257e-08,9.66976210640832e-10
"Tarim",0.00593926205728997,0.00837110575422369,0.0114928528529758,0.0133139338507977,0.013572480523263,0.00533152256198778
"Ili",0.00328572181688404,0.0154939717009021,0.00326878601283013,0.00987532852440163,0.0101174223131567,0.003881981022239
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",0.00347904782202202,0.0767985696321395,0.0249097039385753,0.0463514078726036,0.0400063098421834,0.0029466130963314
"Inner_Tibetan_Plateau_extended",0.00270404559546194,0.0014822891926942,0.00124224331529761,0.00143094541171227,0.00656354628843075,0.00259700504669674
"Yellow",0.000180865149794502,7.65174455752844e-05,0.000102208741767099,6.73874991401135e-05,7.88020549433345e-05,0.000270219320417803
"all_basins",2.25279608253418,1.1704919592607,1.11892624653167,1.56909792537121,0.954998255220985,2.51447945992507
