"","2000","2001","2002","2003","2004","2005"
"Ganges",0.323927503534626,0.152191716688533,0.107210755791706,0.157083841853114,0.0827994995190097,0.30171231705886
"Mekong",0.000210157174692828,0.000325938290504143,8.53144841901124e-05,0.000297138392098569,0.000564704107253884,0.000221345472258182
"Irawaddy",8.61197225445443e-09,1.76248331524243e-10,2.21786457030006e-10,4.95105382871205e-07,3.36442907926629e-07,1.05286558591607e-08
"Luni_ext",0.0210908187069319,0.0126574429481461,0.00937269150454004,0.0163467106838901,0.00799123568254611,0.0192924396020119
"Indus",0.467104763541514,0.303907074933799,0.27349645963634,0.384343010842753,0.228820701234772,0.589029459300982
"Amu_Darya",0.00203658348101999,0.0021902545728058,0.00183396241279459,0.00316519298410511,0.00176591279418469,0.00200140807190012
"Brahmaputra",0.011113167087534,0.00638676582864718,0.0145314299598944,0.00440784841421919,0.0046206134113488,0.0101460458694711
"Syr_Darya",0.000979429750348363,0.000790829001930056,0.00016012671575873,0.000387904740586309,0.000143877661119506,0.0022193274129153
"Salween",3.19729002689325e-09,2.02245516426725e-12,2.3738702630222e-09,1.98524583906705e-06,8.56671730294724e-09,3.17745496134893e-09
"Tarim",0.00107441979592912,0.00137769299515715,0.000693491582921394,0.00189316365492178,0.00262019667934446,0.00101426170198682
"Ili",0.000636882248438221,0.00282358653019972,0.000828803333081772,0.00199092703279034,0.00272198969261033,0.000725742903130499
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",0.00289691256972032,0.0830197991414325,0.022083100602576,0.0339168327286418,0.0235076772872624,0.00242480491638239
"Inner_Tibetan_Plateau_extended",0.000307576061582886,0.000182514362065228,0.000127264687348357,0.000211232525568393,0.000751506885322111,0.000298974675364145
"Yellow",6.52630096343071e-05,2.65877494095138e-05,1.87830233734766e-05,1.81848380282853e-05,1.82531536490172e-05,9.78977377234305e-05
"all_basins",0.831539994646365,0.566342259097856,0.43073169580585,0.604379208756049,0.356534480758234,0.929272906458994
