"","2000","2001","2002","2003","2004","2005"
"Ganges",131.867763739702,119.597724701843,113.863065124941,120.82251836595,121.68716983422,114.659645731353
"Mekong",22.9470842195105,26.9396264934325,23.0788500370706,28.6234292796736,27.6692542400536,24.3660531368874
"Irawaddy",5.20076118795318,2.78359622488894,3.09893092378408,7.71037973261392,8.00676234882619,5.41328730616845
"Luni_ext",3.6383818848696,1.78455479133928,1.64046128590552,2.70898128494773,2.03409649611488,2.89712563328729
"Indus",40.9950598228538,31.7904834665831,29.4539998006818,40.637001841578,28.3117213037458,41.3234534263738
"Amu_Darya",0.184999039602849,0.180402127340942,0.179405615358967,0.188832655595869,0.179794007546437,0.178081765577673
"Brahmaputra",48.4257146441259,47.0255864708799,48.3423073003429,40.2696532950169,48.2906915327806,44.9588799775273
"Syr_Darya",0.113842701097651,0.0840723554357667,0.0283186058851607,0.0503615946047559,0.0227381339308484,0.225396400485088
"Salween",0.245398180239625,0.384078306775956,0.273289826858383,0.430325392481103,0.490554219254738,0.243504743135022
"Tarim",0.13681297050041,0.161298066042052,0.118708989450743,0.123125596624709,0.113262755337299,0.117494864635334
"Ili",0.121521324194709,0.177236179662302,0.113296772091692,0.162896449236011,0.215698663274965,0.136057078381073
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",104.824717907673,125.643671342618,109.210473495955,95.2703259765423,93.282024160625,89.7746407615079
"Inner_Tibetan_Plateau_extended",0.0498125029726679,0.0205125372604203,0.0281854518389716,0.0230350962980357,0.0725544800266975,0.0494429904773574
"Yellow",0.552426090966161,0.657710319452789,0.246284946826876,0.186452709528746,0.119977806760598,0.717215189233761
"all_basins",359.479400214201,357.371433931272,329.814448938936,337.354418944619,330.645677172995,325.214829185595
