"","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Ganges",91.1593088659007,100.944798696199,104.985813743482,98.7572877718563,102.6041906537,89.1707388139782,97.831009839015,89.1909855676034,91.9140536658611,97.2788330594876,95.0565673929464,109.389821421032,101.341394008424,94.6099046112171,109.687037753247,101.648583546653,102.711323777914,96.5570787791881,107.848847598931,96.3076387376357,106.914942300639,95.167478253401,101.363668719643,98.5259036457036,112.527393610962,103.531614641589,98.6957460708518,98.6446771057301,104.46827373791,104.385917026521,97.3253411570458,111.868330323301,109.633567263402,112.483716166325,103.594295962833,103.91634721473,92.1902993484229
"Mekong",11.7187018148784,11.8387467947413,12.1920900409762,12.4649492342206,12.3215808255506,10.5754358129738,11.0207025221455,11.8609398978789,11.5705052273374,11.299836311601,11.6341246530502,11.889923606211,13.3844590425195,13.2581635877622,13.5963667891203,13.8891056348231,11.8316248267474,14.2482517622396,15.0323851163334,11.8846643284881,12.1046800585826,13.8346231904285,14.3851442849303,14.9563798848245,15.6626092511413,14.9911848340049,14.575278696379,13.9725605243031,12.811608537711,15.0249893149134,15.7116288427951,13.9110154748104,14.5987044415072,14.3734029940439,14.7241528315287,15.7040799731624,13.9796419603327
"Irawaddy",2.78349244925701,2.09161668290118,2.4980815288327,2.52073922841578,2.17940115955075,2.81411538671292,2.69945110037956,2.82138007154311,2.51159670670959,2.18542442410043,2.13705907515384,2.34147751460175,2.12689009297373,2.21302243973685,2.27436498470535,2.31660673819467,1.61257738908572,2.09568045370954,2.51680525209756,2.46944840423066,2.23798488489246,2.41630867349815,2.3338223409064,2.66255505413009,2.66490537919203,2.69424612748636,2.12850966879666,1.933042944925,1.66468952106951,2.30893676074418,2.29972459707623,1.75419898149303,2.17848688241205,2.11638790487536,2.17975563336038,2.41283108276142,2.20038489590456
"Luni_ext",5.22353192509815,5.75441976561112,5.96795400558242,7.0277243266302,6.23380333254189,4.72671384241319,5.52006194967655,4.38366189206183,6.53619929579071,6.60559587700209,6.65364529137372,7.14528433739,5.92600061538124,6.43100783988264,7.15551772052455,8.20761214222352,7.44016533714331,6.80643322320082,7.86880928157518,4.99174015964205,5.13811064804737,5.49458336802486,5.62974751074685,8.75884693953116,8.43767020462948,6.64566014763068,6.15271198593161,7.06076291443143,7.52554342179631,6.61812412526292,7.29134101226597,9.46810476509179,9.29212757198736,9.21645797119865,7.41291842942762,7.19772613187084,7.95283258124364
"Indus",73.2359029326211,71.088269559864,64.3862428068204,70.843055461212,73.1531116248962,75.8037336191794,70.0719697776292,67.3603043618876,72.4603992010565,71.8336556121068,65.923043053629,68.9210755111302,67.9142727838368,73.7266785478038,77.114296029047,80.0588511711807,76.2450873659239,67.1058761955252,72.0910791945469,72.7952580143227,73.8614997148569,68.9561139625977,68.008755100504,76.527100244161,76.7774319626562,65.9970055671835,75.5974140961309,70.1712319339616,71.3454461949013,70.2808932480652,78.6333788481566,70.6416963975508,66.7528527626678,70.941400165798,63.1083922200081,66.9635713404011,77.4271595838645
"Amu_Darya",1.99567966859277,1.93403428354344,1.99547170374068,2.04263424991735,1.76077194549587,1.70801784498975,1.83589308584161,2.21748647906004,2.24068771272438,1.78063046016428,1.96601289972442,2.45289879064625,2.19276822767697,2.18481918988318,1.54966378327362,2.00239028558655,2.20915904038665,2.39257350924691,2.54223586507281,2.01144104434931,1.77514703140539,1.73353524239063,2.36161706959283,1.94957034019012,2.01115996134991,2.35521003392056,1.88455416659264,2.32354468249015,1.89610646313696,2.84408357758364,2.31004971000419,1.81794355102613,2.22764985621733,1.95353850821346,2.05577593811793,1.98091662319204,2.39309469284156
"Brahmaputra",27.4183714708663,29.0395519899118,29.5557592193101,27.7034190393247,27.0259178547256,29.4774530592626,29.6423575507648,30.1018984733579,25.6363244028369,26.033078875247,26.3007817733328,25.5112066645405,30.5657116549695,24.7751349095822,30.7656599471302,26.2056470665009,26.8779830525621,27.5857097164636,26.9873029898856,28.5633345931417,27.7935228005033,27.1948082256142,26.2055776389128,25.9074526433233,26.3457400974683,30.465479563371,32.6296614482687,27.4663025656845,25.7628611815961,29.2247454923432,27.974246686782,26.8079057425191,29.2962186800699,29.8355357182546,30.2276294173949,27.8469752670468,29.4000015147226
"Syr_Darya",1.72012350765923,1.70401072704823,1.44912693488038,2.08483987650041,2.20112582463327,1.89392337542426,1.676633110023,2.02514797496105,1.92340226506856,1.69430970123297,2.06876575513101,2.01897954637089,1.92682304670362,1.90868268139076,1.72553743963738,1.74303598796075,1.58573521211264,2.1794556912901,1.7622127232567,1.60959625821883,1.47356882246633,1.39876112570784,2.35860166549405,1.6759947583065,1.44716851540131,1.76063116422511,1.65941539902725,1.88281735028453,1.80182275739266,1.76517801363116,2.16175547588681,1.86506948704115,2.10839692338961,2.0344651246267,1.71908815086329,1.74433579779304,1.91013406910937
"Salween",0.242040896450249,0.197296358256508,0.224267702755657,0.22184952488569,0.194774631747325,0.232680206330432,0.281136169301212,0.295128046436601,0.320018888579219,0.329008114592716,0.249113704502623,0.299109875165285,0.293378343630042,0.19317781152681,0.190862958683797,0.251453215775607,0.239462430763608,0.352463204468114,0.297562034429084,0.286415985439858,0.159639157841404,0.287360801156606,0.248173217653693,0.270310835639467,0.293710748756407,0.294122051969005,0.257405513143191,0.207393457235243,0.190318014046799,0.229960621804323,0.329582361573473,0.210319471551043,0.290735601909206,0.294312630597949,0.260459467621917,0.223884203724201,0.213649409760482
"Tarim",3.76477822989938,4.34175153079328,4.36526554299153,4.14493666049078,4.25650905389904,4.16893057032707,4.20726804161658,4.57416288996507,4.15411119843639,4.37775452493747,3.60867753995115,4.44675565221471,4.3739345181348,4.72482078279025,3.40411156982203,4.05326837854629,4.30790856478582,4.27045931844835,4.5687836649186,4.25346870700226,4.255290475748,4.09283382118529,4.48321097719292,4.19853288078392,4.55333295210116,4.59123645975895,3.92442272850615,4.30217922327232,3.4508417099349,4.44184625304053,4.37294639463111,4.50872892658452,4.5959189393328,4.1394111882947,3.83764434381215,4.02045781405089,4.41019264604442
"Ili",3.56843498184032,3.84046088459542,3.75060632966188,3.86056425053472,3.27616870554745,3.04920894785428,3.08456321795627,3.83431280266749,3.47358437608168,3.33151636273295,3.22425587931357,3.27176869842447,3.93183282839336,3.88130061734183,3.45649507884018,3.56520022357322,3.60240266933606,3.6064619899865,3.80099747040921,3.96871250845688,3.61494369780174,3.52326712507842,3.92984267718485,3.73674167292799,3.14743004505484,3.72589485779746,3.54938823453472,3.85057322948186,3.20809167690514,3.835082015152,3.20710190490234,3.75918527636842,3.97705118696196,4.03708814078181,3.92040028427457,3.62956446770312,4.50435568314697
