"","2000","2001","2002","2003","2004","2005"
"Ganges",9.79576432269013,4.19499459839919,3.85422758347955,2.93794329356718,5.21433099017382,9.18274120382276
"Mekong",0.0330152199099256,0.0825971371784071,0.0141973285643272,0.0485113705224213,0.132326461444031,0.0371481654454436
"Irawaddy",2.02670641087158e-05,9.05458096443211e-07,3.77764558965716e-06,0.000229558798345788,0.000261063928147719,2.64169603049764e-05
"Luni_ext",0.569101035375939,0.235309474829984,0.211416454825776,0.336770440263978,0.309849416193897,0.500623408437038
"Indus",11.6208107694122,4.87841261840153,5.67438415495788,10.1098127388719,8.8496432522317,15.0765939377773
"Amu_Darya",0.0847200073362358,0.166514756741796,0.0708755761175886,0.104686963762871,0.0605669600597266,0.0810398982365726
"Brahmaputra",1.14975302839288,1.46278488925807,1.88157581911247,0.447246662270063,1.8961522585284,1.00055014655125
"Syr_Darya",0.0301944026870654,0.0274049810981745,0.0052562818968599,0.012016483512557,0.00335754907826682,0.0713861243980346
"Salween",6.77081413770399e-07,7.3457926878463e-07,3.5451123391736e-07,0.000108517691420297,6.21183526676148e-07,6.74179896346217e-07
"Tarim",0.0840396115450375,0.110710791834384,0.0716569332677876,0.0606683520271748,0.0542968379729887,0.0726809769192419
"Ili",0.0220173324656704,0.0645271181064186,0.0271692054986289,0.0623595744942614,0.0641522650961794,0.0271149336465102
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",0.311806063902343,1.75575704604851,0.546443908134619,0.382120274107683,0.588470216144126,0.250645568737061
"Inner_Tibetan_Plateau_extended",0.0225619709478344,0.012873347920496,0.0172163244456161,0.0129336269763569,0.0351148602506711,0.0240753077661621
"Yellow",0.0627598536975563,0.0278672354911543,0.0274081853829525,0.0204642940848472,0.0212766347910835,0.0909322567437893
"all_basins",23.7905670726353,13.0281784604787,12.4062939961274,14.540294018455,17.2339295238678,26.4193227015892
