"","2000","2001","2002","2003","2004","2005"
"Ganges",24.4426200531408,26.8208368641557,16.520669235591,20.7857619807552,38.4492777296914,26.8495184892128
"Mekong",18.3893887852631,16.7927439726734,13.4047704162832,10.8841779720585,15.3373559006705,17.2643534261998
"Irawaddy",3.0318494253794,2.52453181739323,2.53053825719971,2.96443515740855,2.90059885119197,3.96116971596911
"Luni_ext",0,0,0,0,0,0
"Indus",117.528780097498,168.383108593357,132.056792535614,75.5504072582979,122.255233675988,114.63141507077
"Amu_Darya",76.695944539392,109.873453405437,69.0310423892851,66.69907555271,69.0339952032548,83.9773258906342
"Brahmaputra",76.0155651543742,67.0668998204939,64.7119655653395,53.3890747943415,83.485883341566,76.2947539100268
"Syr_Darya",70.338334501551,73.4730583629571,50.2662848595987,84.1435145646779,53.9104709138475,62.7981691955233
"Salween",33.1051965761995,29.2737246015174,25.1144211104487,16.3771560211876,29.1941879545874,31.3218994125704
"Tarim",68.2290827883889,63.0973893494843,68.7620423994294,54.5467982641839,54.8198311519593,69.2597934089503
"Ili",68.0913120793959,61.3553334069293,43.3429428769725,84.5692656862485,50.9969188152088,51.1788429810562
"Inner_Tibetan_Plateau",70.5757413672191,75.7400255892548,91.0077494024131,50.0640148458713,78.383369544736,58.8718155447099
"Yangtze",84.2623272298275,80.5430050404571,77.3399913786933,68.8696877902609,72.3778060789554,89.7106715289311
"Inner_Tibetan_Plateau_extended",31.4930636149057,24.1949584085858,34.7249127576367,16.5080806537364,25.6996030101527,32.4752426442306
"Yellow",32.4633510259226,27.2935322964943,29.9239331880365,24.8011263613131,31.9068401674288,33.032732003113
"all_basins",798.908623564212,846.744723076834,733.045739572947,652.568312124282,750.536151006477,771.334282555997
