"","2000","2001","2002","2003","2004","2005"
"Ganges",0.817577204527309,0.508891273138238,0.48964357660989,0.454518263269311,0.575448142443264,0.643514973751448
"Mekong",0.00115719437182573,0.000952919651131968,0.000904896759159728,0.000675262359428148,0.00113713793520746,0.00108537576719151
"Irawaddy",0.000123755900061831,0.000129457559427893,0.000132592257466395,0.000123320437592725,0.000127986024114375,0.000121351457311801
"Luni_ext",0.0587040108036191,0.047570850827806,0.0364918344055592,0.0422229648922673,0.0351394478334326,0.0565804106557666
"Indus",2.1618086892474,2.29588039724167,1.9050356135397,2.17688022967419,1.40214687658232,2.69900658863591
"Amu_Darya",0.317823390843338,0.300677228277532,0.361411958975738,0.484700657017796,0.262409135542378,0.219371809653786
"Brahmaputra",0.106464854919166,0.0853312066202982,0.065658226813319,0.0603125642235911,0.0699424599802054,0.0860433418926798
"Syr_Darya",0.0977792181754398,0.0942242545222125,0.10995280288307,0.129709303726128,0.0808904145316634,0.0660500057344301
"Salween",0.00510425730103017,0.00476209280831201,0.00479226124706132,0.00476555750990976,0.00594204288908778,0.0062199159654995
"Tarim",0.445918082492007,0.63359277240293,0.363963121423948,0.624922577427302,0.326183938381273,0.362924998019927
"Ili",0.340449270229454,0.549311417554404,0.423453532534256,0.402339603699803,0.259430207944805,0.26163244302455
"Inner_Tibetan_Plateau",6.21362291881172e-05,0.000201240720447695,8.51853982732145e-05,0.000138026236672507,8.42726780387187e-05,4.71388327711181e-05
"Yangtze",0.0491840281627919,0.0249314552702688,0.0244621192279784,0.0196754316944736,0.0342701697166467,0.0436409366729453
"Inner_Tibetan_Plateau_extended",0.0622505383338394,0.0942616699557175,0.0660551252063243,0.0756033194611457,0.0596049510788509,0.0674673095039397
"Yellow",0.00728813834646377,0.0102248171041853,0.0083464163450289,0.00946165333961094,0.0072533888281238,0.010874636778186
"all_basins",4.50550047089175,4.68960855666529,3.89393070595777,4.5361734133472,3.14527297817293,4.54708088831009
