"","2000","2001","2002","2003","2004","2005"
"Ganges",21.4429018307461,24.4743194597306,23.2698007757737,38.6467887933437,20.0110417802625,27.806787262405
"Mekong",16.3329511514906,13.4876065692085,12.8280464718611,14.2290941919402,15.3247496501024,11.6741930827236
"Irawaddy",2.96339438348695,2.65550318282805,2.58367062499094,3.24482186063583,2.52610943126169,3.72174912137765
"Luni_ext",0,0,0,0,0,0
"Indus",116.232328944274,172.98568361069,123.103476751344,93.5592603602989,113.524819506354,123.290519523775
"Amu_Darya",75.0297681276239,112.553293630651,65.9362863173631,65.9814144362201,79.2439933391101,95.9552873712575
"Brahmaputra",75.5908738984362,62.6476500201878,71.6716194721469,73.906870439753,65.868041759328,71.0305330165257
"Syr_Darya",74.0364685824962,57.2234649978774,61.5758484480147,81.9305599642895,59.121456128133,69.5077190185158
"Salween",29.586324858708,25.9023645508035,22.5564404220763,24.4021082975835,28.7268517539505,24.2965384662831
"Tarim",61.410480009553,61.9394013152989,72.1973760966328,58.739599437544,63.856528712788,69.0815657667381
"Ili",83.8819752447186,38.1244058066928,54.3053687576515,91.3187119109788,46.3886796852626,56.9955607141717
"Inner_Tibetan_Plateau",74.9601818115209,72.6662064609813,91.3276783178923,72.7643248835471,51.6215809276131,76.0609897323316
"Yangtze",88.6660449209097,73.7443167134241,71.1533182026892,83.4937658893028,67.9526190003506,79.1518512955459
"Inner_Tibetan_Plateau_extended",27.7406932968931,20.7616204530924,30.4329170749691,24.355845733663,27.7721283145399,31.7505080184039
"Yellow",31.8907479203784,28.8030554728166,24.3664022033324,40.3841379302713,22.0922691878819,35.7389525883305
"all_basins",803.523010388629,789.084634970115,746.810133003271,791.31738757783,679.873788579264,798.355729108409
