"","2000","2001","2002","2003","2004","2005"
"Ganges",895.606770291295,1121.99111857797,1052.01004609969,1203.38621692796,1028.87904918802,1099.32709357027
"Mekong",1535.65919754517,1331.03868398729,1423.84998875198,1588.09674309666,1633.05393778617,1618.75402577656
"Irawaddy",1008.29804110246,935.723916644067,958.090589665852,1001.40682355968,940.097585978755,1005.85920284077
"Luni_ext",67.3511406059717,85.9197126835535,146.247845772941,159.413074812617,96.7850349118288,84.9572480860948
"Indus",612.74203248456,711.700496282066,763.431765416296,737.793017739648,757.86094287913,590.851730372918
"Amu_Darya",274.833906838228,354.444130191612,315.184399806237,239.826814937923,331.311423949419,322.153985994356
"Brahmaputra",1187.57337152714,1254.65877415942,1475.56949632016,1391.74384231047,1263.11169582987,1262.26135456173
"Syr_Darya",259.738210681763,251.926713422685,266.85339100013,272.925277958441,297.821691447206,289.224418763135
"Salween",583.233419783629,530.256780466067,516.086147192631,590.501841009608,557.195227213821,538.742963155553
"Tarim",216.101886318641,224.250089177513,282.541265601397,192.462643983,302.578131412105,241.895708379877
"Ili",242.09418683968,187.781987363548,236.489369684712,277.008268210747,281.080651437564,241.262900379482
"Inner_Tibetan_Plateau",310.657887841024,321.841709410799,354.391749136939,337.844555304117,291.333702367658,302.772894085906
"Yangtze",2332.6341984342,2649.77094421703,2314.50857113163,2632.06914283706,2450.24911972656,2363.93116851836
"Inner_Tibetan_Plateau_extended",170.164791297088,79.5021795884021,139.38522836042,126.145782827384,164.592760787932,136.637114838926
"Yellow",554.495270570495,330.8504644065,428.378127901917,501.357119918588,533.12131375456,405.466882138068
"all_basins",10374.8515118402,10478.4749234785,10780.5060914938,11386.1507386792,11045.7354963513,10622.7589156905
